ID,Contracting Party,RSC Sub-division,Station ID,Sample ID,LatD,LatM,LatS,LatDir,LongD,LongM,LongS,LongDir,Sample type,Biological group,Species,Body Part,Sampling date,Nuclide,Value type,Activity or MDA,Uncertainty,Unit,Data provider,Measurement Comment,Sample Comment,Reference Comment
18366,United Kingdom,6,Capenhurst,,53,16.0,20.0,N,3,9.0,44.0,W,BIOT,Molluscs,Cerastoderma edule,SOFT PARTS,11/22/07 00:00:00,137Cs,=,1.366,0.089,Bq/kg f.w.,FSA-Food Standards Agency,,River Dee,
18367,United Kingdom,6,Chapelcross,,54,52.0,22.0,N,3,35.0,40.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,02/15/07 00:00:00,137Cs,=,2.49,0.68,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Southerness,
18368,United Kingdom,6,Chapelcross,,54,52.0,22.0,N,3,35.0,40.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,05/15/07 00:00:00,137Cs,=,1.17,0.33,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Southerness,
18369,United Kingdom,6,Chapelcross,,54,52.0,22.0,N,3,35.0,40.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,08/15/07 00:00:00,137Cs,=,1.15,0.34,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Southerness,
18370,United Kingdom,6,Chapelcross,,54,52.0,22.0,N,3,35.0,40.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,11/15/07 00:00:00,137Cs,=,1.41,0.43,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Southerness,
18371,United Kingdom,6,Wylfa,,53,24.0,53.0,N,4,27.0,5.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,02/12/07 00:00:00,137Cs,=,0.45,0.039,Bq/kg f.w.,FSA-Food Standards Agency,,Cemaes Bay,
18372,United Kingdom,6,Wylfa,,53,24.0,53.0,N,4,27.0,5.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,08/24/07 00:00:00,137Cs,=,0.208,0.022,Bq/kg f.w.,FSA-Food Standards Agency,,Cemaes Bay,
18373,United Kingdom,6,Sellafield,,54,27.0,18.0,N,3,33.0,58.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,01/08/07 00:00:00,"239,240Pu",=,6.35,0.165,Bq/kg f.w.,FSA-Food Standards Agency,,Nethertown,
18374,United Kingdom,6,Sellafield,,54,27.0,18.0,N,3,33.0,58.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,04/23/07 00:00:00,"239,240Pu",=,22.4,0.5,Bq/kg f.w.,FSA-Food Standards Agency,,Nethertown,
18375,United Kingdom,6,Sellafield,,54,27.0,18.0,N,3,33.0,58.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,07/05/07 00:00:00,"239,240Pu",=,18.4,0.375,Bq/kg f.w.,FSA-Food Standards Agency,,Nethertown,
18376,United Kingdom,6,Sellafield,,54,27.0,18.0,N,3,33.0,58.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,10/03/07 00:00:00,"239,240Pu",=,14.5,0.312,Bq/kg f.w.,FSA-Food Standards Agency,,Nethertown,
18377,United Kingdom,6,Heysham,,54,4.0,39.0,N,2,52.0,8.0,W,BIOT,Molluscs,Mytilus edulis,SOFT PARTS,07/01/07 00:00:00,"239,240Pu",=,2.38,0.051,Bq/kg f.w.,FSA-Food Standards Agency,,Morecambe,
18378,United Kingdom,6,Springfields,,53,43.0,52.0,N,2,55.0,2.0,W,BIOT,Molluscs,Cerastoderma edule,SOFT PARTS,07/01/07 00:00:00,"239,240Pu",=,0.628,0.016,Bq/kg f.w.,FSA-Food Standards Agency,,Ribble Estuary,
18379,United Kingdom,6,Chapelcross,,54,52.0,22.0,N,3,35.0,40.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,07/01/07 00:00:00,"239,240Pu",=,1.03,0.11,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Southerness,
18380,United Kingdom,6,Wylfa,,53,24.0,53.0,N,4,27.0,5.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,07/01/07 00:00:00,"239,240Pu",=,0.137,0.00458,Bq/kg f.w.,FSA-Food Standards Agency,,Cemaes Bay,
18381,United Kingdom,6,Sellafield,,54,29.0,20.0,N,3,36.0,25.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/07 00:00:00,99Tc,=,965.0,48.0,Bq/kg f.w.,EA-Environment Agency,,St Bees W,
18382,United Kingdom,6,Heysham,,54,2.0,27.0,N,2,54.0,23.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/07 00:00:00,99Tc,=,322.5,16.0,Bq/kg f.w.,EA-Environment Agency,,Half Moon Bay,
18383,United Kingdom,6,Chapelcross,,54,58.0,4.0,N,3,14.0,25.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/07 00:00:00,99Tc,=,750.0,69.0,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,PLZ,
18384,United Kingdom,6,Wylfa,,53,24.0,53.0,N,4,27.0,5.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/07 00:00:00,99Tc,=,504.0,25.0,Bq/kg f.w.,EA-Environment Agency,,Cemaes Bay,
18385,United Kingdom,7,Brims Ness,,58,37.0,7.0,N,3,38.0,52.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,07/01/07 00:00:00,"239,240Pu",=,0.084,0.011,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18386,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,07/01/07 00:00:00,"239,240Pu",=,0.124,0.0089,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18387,United Kingdom,7,Echnaloch Bay,,58,52.0,0.0,N,2,55.0,0.0,W,BIOT,Molluscs,Mytilus edulis,SOFT PARTS,07/01/07 00:00:00,"239,240Pu",=,0.21,0.029,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18388,United Kingdom,7,Burwick Pier,,58,40.0,57.0,N,2,58.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/07 00:00:00,99Tc,=,34.7,3.3,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18389,United Kingdom,7,Kinlochbervie,,58,27.0,9.0,N,5,2.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/07 00:00:00,99Tc,=,95.4,8.8,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18390,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,02/15/07 00:00:00,99Tc,=,359.0,34.0,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18391,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,05/15/07 00:00:00,99Tc,=,120.0,12.0,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18392,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,08/15/07 00:00:00,99Tc,=,37.3,3.5,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18393,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,11/15/07 00:00:00,99Tc,=,51.5,4.9,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18394,United Kingdom,7,Brims Ness,,58,37.0,7.0,N,3,38.0,52.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,02/15/07 00:00:00,137Cs,=,0.24,0.13,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18395,United Kingdom,7,Brims Ness,,58,37.0,7.0,N,3,38.0,52.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,05/15/07 00:00:00,137Cs,=,0.23,0.12,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18396,United Kingdom,7,Brims Ness,,58,37.0,7.0,N,3,38.0,52.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,08/15/07 00:00:00,137Cs,=,0.178,0.06,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18397,United Kingdom,7,Brims Ness,,58,37.0,7.0,N,3,38.0,52.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,11/15/07 00:00:00,137Cs,=,0.126,0.082,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18398,United Kingdom,7,Burwick Pier,,58,40.0,57.0,N,2,58.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,02/15/07 00:00:00,137Cs,=,0.17,0.11,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18399,United Kingdom,7,Burwick Pier,,58,40.0,57.0,N,2,58.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,05/15/07 00:00:00,137Cs,=,0.118,0.0859999999999999,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18400,United Kingdom,7,Burwick Pier,,58,40.0,57.0,N,2,58.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,08/15/07 00:00:00,137Cs,<,0.1,,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18401,United Kingdom,7,Burwick Pier,,58,40.0,57.0,N,2,58.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,11/15/07 00:00:00,137Cs,<,0.1,,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18402,United Kingdom,7,Kinlochbervie,,58,27.0,9.0,N,5,2.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,02/15/07 00:00:00,137Cs,=,0.297,0.0859999999999999,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18403,United Kingdom,7,Kinlochbervie,,58,27.0,9.0,N,5,2.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,05/15/07 00:00:00,137Cs,=,0.214,0.062,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18404,United Kingdom,7,Kinlochbervie,,58,27.0,9.0,N,5,2.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,08/15/07 00:00:00,137Cs,=,0.58,0.18,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18405,United Kingdom,7,Kinlochbervie,,58,27.0,9.0,N,5,2.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,11/15/07 00:00:00,137Cs,=,0.21,0.1,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18406,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,02/15/07 00:00:00,137Cs,=,0.22,0.11,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18407,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,05/15/07 00:00:00,137Cs,=,0.15,0.15,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18408,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,08/15/07 00:00:00,137Cs,=,0.235,0.073,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18409,United Kingdom,7,Sandside Bay,,58,34.0,12.0,N,3,47.0,30.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,11/15/07 00:00:00,137Cs,=,0.23,0.14,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,,
18410,United Kingdom,10,Torness,,55,59.0,20.0,N,2,27.0,31.0,W,BIOT,Fish,Gadus morhua,FLESH WITHOUT BONES,07/01/07 00:00:00,137Cs,=,0.25,0.16,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,White Sands,
18411,United Kingdom,10,Hartlepool,,54,39.0,11.0,N,1,9.0,47.0,W,BIOT,Fish,Pleuronectes platessa,FLESH WITHOUT BONES,03/15/07 00:00:00,137Cs,=,0.264,0.058,Bq/kg f.w.,FSA-Food Standards Agency,,,
18412,United Kingdom,10,Hartlepool,,54,39.0,11.0,N,1,9.0,47.0,W,BIOT,Fish,Pleuronectes platessa,FLESH WITHOUT BONES,08/16/07 00:00:00,137Cs,=,0.169,0.024,Bq/kg f.w.,FSA-Food Standards Agency,,,
18413,United Kingdom,10,Sizewell,,52,12.0,27.0,N,1,37.0,53.0,E,BIOT,Fish,Gadus morhua,FLESH WITHOUT BONES,02/07/07 00:00:00,137Cs,=,0.271,0.024,Bq/kg f.w.,FSA-Food Standards Agency,,,
18414,United Kingdom,10,Sizewell,,52,12.0,27.0,N,1,37.0,53.0,E,BIOT,Fish,Gadus morhua,FLESH WITHOUT BONES,05/14/07 00:00:00,137Cs,=,0.352,0.029,Bq/kg f.w.,FSA-Food Standards Agency,,,
18415,United Kingdom,10,Bradwell,,51,45.0,21.0,N,0,54.0,35.0,E,BIOT,Fish,Solea solea (S.vulgaris),FLESH WITHOUT BONES,04/16/07 00:00:00,137Cs,=,0.124,0.052,Bq/kg f.w.,FSA-Food Standards Agency,,,
18416,United Kingdom,10,Bradwell,,51,45.0,21.0,N,0,54.0,35.0,E,BIOT,Fish,Solea solea (S.vulgaris),FLESH WITHOUT BONES,06/28/07 00:00:00,137Cs,=,0.482,0.077,Bq/kg f.w.,FSA-Food Standards Agency,,,
18417,United Kingdom,10,Hartlepool,,54,38.0,48.0,N,1,8.0,7.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,03/21/07 00:00:00,"239,240Pu",=,0.0261,0.000697,Bq/kg f.w.,FSA-Food Standards Agency,,South Gare,
18418,United Kingdom,10,Hartlepool,,54,38.0,48.0,N,1,8.0,7.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,03/21/07 00:00:00,210Po,=,9.6,0.343,Bq/kg f.w.,FSA-Food Standards Agency,,South Gare,
18419,United Kingdom,10,Hartlepool,,54,38.0,48.0,N,1,8.0,7.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,08/16/07 00:00:00,210Po,=,19.8,0.827,Bq/kg f.w.,FSA-Food Standards Agency,,South Gare,
18420,United Kingdom,10,Hartlepool,,54,38.0,48.0,N,1,8.0,7.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,08/16/07 00:00:00,210Po,=,13.2,0.632,Bq/kg f.w.,FSA-Food Standards Agency,,South Gare,
18421,United Kingdom,10,Hartlepool,,54,38.0,48.0,N,1,8.0,7.0,W,BIOT,Molluscs,LITTORINA LITTOREA,SOFT PARTS,03/21/07 00:00:00,210Pb,=,0.461,0.085,Bq/kg f.w.,FSA-Food Standards Agency,,South Gare,
18422,United Kingdom,10,Torness,,55,57.0,56.0,N,2,23.0,45.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/07 00:00:00,99Tc,=,81.5,7.7,Bq/kg f.w.,SEPA-Scottish Environment Protection Agency,,Thornton Loch,
18423,United Kingdom,10,Hartlepool,,54,41.0,17.0,N,1,11.0,45.0,W,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/07 00:00:00,99Tc,=,42.0,2.1,Bq/kg f.w.,EA-Environment Agency,,Pilot Station,
18424,United Kingdom,10,Bradwell,,51,43.0,52.0,N,0,53.0,1.0,E,BIOT,Seaweed,Fucus vesiculosus,GROWING TIPS,07/01/07 00:00:00,99Tc,=,5.75,0.29,Bq/kg f.w.,EA-Environment Agency,,Local Beach,
19455,Belgium,8,Hoofdplaat-Schelde,DA17468,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,03/20/06 00:00:00,137Cs,<,5.0,,Bq/kg f.w.,Nuclear Energy Research centre,,,
19456,Belgium,8,Hoofdplaat-Schelde,DA17472,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,06/12/06 00:00:00,137Cs,<,4.0,,Bq/kg f.w.,Nuclear Energy Research centre,,,
19457,Belgium,8,Hoofdplaat-Schelde,DA17476,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,09/13/06 00:00:00,137Cs,<,2.9,,Bq/kg f.w.,Nuclear Energy Research centre,,,
19458,Belgium,8,Hoofdplaat-Schelde,DA17480,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,11/23/06 00:00:00,137Cs,<,1.5,,Bq/kg f.w.,Nuclear Energy Research centre,,,
19459,Belgium,8,Hoofdplaat-Schelde,DA17468,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,03/20/06 00:00:00,226Ra,=,8.6,2.7,Bq/kg f.w.,Nuclear Energy Research centre,,,
19460,Belgium,8,Hoofdplaat-Schelde,DA17472,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,06/12/06 00:00:00,226Ra,=,4.2,2.5,Bq/kg f.w.,Nuclear Energy Research centre,,,
19461,Belgium,8,Hoofdplaat-Schelde,DA17476,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,09/13/06 00:00:00,226Ra,=,4.6,2.1,Bq/kg f.w.,Nuclear Energy Research centre,,,
19462,Belgium,8,Hoofdplaat-Schelde,DA17480,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,11/23/06 00:00:00,226Ra,=,4.6,1.0,Bq/kg f.w.,Nuclear Energy Research centre,,,
19463,Belgium,8,Hoofdplaat-Schelde,DA17468,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,03/20/06 00:00:00,228Ra,<,19.0,,Bq/kg f.w.,Nuclear Energy Research centre,,,
19464,Belgium,8,Hoofdplaat-Schelde,DA17472,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,06/12/06 00:00:00,228Ra,=,10.0,5.0,Bq/kg f.w.,Nuclear Energy Research centre,,,
19465,Belgium,8,Hoofdplaat-Schelde,DA17476,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,09/13/06 00:00:00,228Ra,<,12.0,,Bq/kg f.w.,Nuclear Energy Research centre,,,
19466,Belgium,8,Hoofdplaat-Schelde,DA17480,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,11/23/06 00:00:00,228Ra,<,6.0,,Bq/kg f.w.,Nuclear Energy Research centre,,,
19467,Belgium,8,Hoofdplaat-Schelde,DA17468,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,03/20/06 00:00:00,"239,240Pu",<,0.17,,Bq/kg f.w.,Nuclear Energy Research centre,,,
19468,Belgium,8,Hoofdplaat-Schelde,DA17472,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,06/12/06 00:00:00,"239,240Pu",<,0.14,,Bq/kg f.w.,Nuclear Energy Research centre,,,
19469,Belgium,8,Hoofdplaat-Schelde,DA17476,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,09/13/06 00:00:00,"239,240Pu",<,0.07,,Bq/kg f.w.,Nuclear Energy Research centre,,,
19470,Belgium,8,Hoofdplaat-Schelde,DA17480,51,22.0,23.0,N,3,39.0,33.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,11/23/06 00:00:00,"239,240Pu",<,0.16,,Bq/kg f.w.,Nuclear Energy Research centre,,,
19471,Belgium,8,Ostend,599,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,05/02/06 00:00:00,137Cs,<,0.169,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19472,Belgium,8,Ostend,1117,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,07/17/06 00:00:00,137Cs,<,0.185,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19473,Belgium,8,Ostend,1409,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,09/14/06 00:00:00,137Cs,<,0.128,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19474,Belgium,8,Ostend,1857,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,11/27/06 00:00:00,137Cs,<,0.082,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19475,Belgium,8,Ostend,599,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,05/02/06 00:00:00,226Ra,<,3.0,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19476,Belgium,8,Ostend,1117,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,07/17/06 00:00:00,226Ra,<,2.9,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19477,Belgium,8,Ostend,1409,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,09/14/06 00:00:00,226Ra,<,2.3,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19478,Belgium,8,Ostend,1857,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,11/27/06 00:00:00,226Ra,<,2.0,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19479,Belgium,8,Ostend,599,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,05/02/06 00:00:00,228Ra,<,0.68,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19480,Belgium,8,Ostend,1117,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,07/17/06 00:00:00,228Ra,<,0.71,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19481,Belgium,8,Ostend,1409,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,09/14/06 00:00:00,228Ra,<,0.507,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19482,Belgium,8,Ostend,1857,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,11/27/06 00:00:00,228Ra,<,0.341,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19483,Belgium,8,Ostend,599,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,05/02/06 00:00:00,"239,240Pu",=,0.047,0.0249,Bq/kg f.w.,Scientific Institute of Public Health,,,
19484,Belgium,8,Ostend,1117,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,07/17/06 00:00:00,"239,240Pu",=,0.033,0.0231,Bq/kg f.w.,Scientific Institute of Public Health,,,
19485,Belgium,8,Ostend,1409,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,09/14/06 00:00:00,"239,240Pu",<,0.021,,Bq/kg f.w.,Scientific Institute of Public Health,,,
19486,Belgium,8,Ostend,1857,51,14.0,0.0,N,2,54.0,53.0,E,BIOT,Molluscs,Mytilus edulis,WHOLE ANIMAL,11/27/06 00:00:00,"239,240Pu",=,0.022,0.0189,Bq/kg f.w.,Scientific Institute of Public Health,,,
19487,Belgium,8,Belgica-215,373,51,17.0,0.0,N,2,37.0,0.0,E,BIOT,Fish,,WHOLE FISH,02/27/06 00:00:00,137Cs,<,0.528,,Bq/kg f.w.,Scientific Institute of Public Health,,Pooled sample of more than one species of fish,
19488,Belgium,8,Belgica-2251,374,51,15.0,21.0,N,2,44.0,55.0,E,BIOT,Fish,,WHOLE FISH,02/28/06 00:00:00,137Cs,=,0.139,0.062,Bq/kg f.w.,Scientific Institute of Public Health,,Pooled sample of more than one species of fish,
19489,Belgium,8,Belgica-230,375,51,18.0,30.0,N,2,51.0,0.0,E,BIOT,Fish,,WHOLE FISH,03/01/06 00:00:00,137Cs,<,0.135,,Bq/kg f.w.,Scientific Institute of Public Health,,Pooled sample of more than one species of fish,
19490,Belgium,8,Belgica-315,376,51,19.0,0.0,N,2,28.0,0.0,E,BIOT,Fish,,WHOLE FISH,03/02/06 00:00:00,137Cs,<,0.213,,Bq/kg f.w.,Scientific Institute of Public Health,,Pooled sample of more than one species of fish,
19491,Belgium,8,Belgica-330,377,51,26.0,5.0,N,2,50.0,5.0,E,BIOT,Fish,,WHOLE FISH,03/06/06 00:00:00,137Cs,<,0.145,,Bq/kg f.w.,Scientific Institute of Public Health,,Pooled sample of more than one species of fish,
19492,Belgium,8,Belgica-340,378,51,29.0,50.0,N,2,59.0,50.0,E,BIOT,Fish,,WHOLE FISH,03/07/06 00:00:00,137Cs,=,0.077,0.0547,Bq/kg f.w.,Scientific Institute of Public Health,,Pooled sample of more than one species of fish,
19493,Belgium,8,Belgica-350,379,51,35.0,0.0,N,3,15.0,30.0,E,BIOT,Fish,,WHOLE FISH,03/08/06 00:00:00,137Cs,=,0.173,0.0796,Bq/kg f.w.,Scientific Institute of Public Health,,Pooled sample of more than one species of fish,
19494,Belgium,8,Belgica-435,380,51,34.0,50.0,N,2,47.0,25.0,E,BIOT,Fish,,WHOLE FISH,03/09/06 00:00:00,137Cs,=,0.265,0.1086,Bq/kg f.w.,Scientific Institute of Public Health,,Pooled sample of more than one species of fish,
19495,Belgium,8,Belgica-710,381,51,26.0,0.0,N,3,8.0,0.0,E,BIOT,Fish,,WHOLE FISH,03/10/06 00:00:00,137Cs,<,0.272,,Bq/kg f.w.,Scientific Institute of Public Health,,Pooled sample of more than one species of fish,
19496,Belgium,8,Belgica-780,382,51,28.0,16.0,N,3,3.0,29.0,E,BIOT,Fish,,WHOLE FISH,03/13/06 00:00:00,137Cs,<,0.129,,Bq/kg f.w.,Scientific Institute of Public Health,,Pooled sample of more than one species of fish,
19497,Belgium,8,Belgica-545,383,51,43.0,0.0,N,3,3.0,0.0,E,BIOT,Fish,,WHOLE FISH,03/13/06 00:00:00,137Cs,<,0.237,,Bq/kg f.w.,Scientific Institute of Public Health,,Pooled sample of more than one species of fish,
19498,Belgium,8,Belgica-B03,384,51,26.0,38.0,N,3,13.0,6.0,E,BIOT,Fish,,WHOLE FISH,03/14/06 00:00:00,137Cs,=,0.174,0.0709999999999999,Bq/kg f.w.,Scientific Institute of Public Health,,Pooled sample of more than one species of fish,
