ID,Contracting Party,RSC Sub-division,Station ID,Sample ID,LatD,LatM,LatS,LatDir,LongD,LongM,LongS,LongDir,Sample type,Sampling depth,Sampling date,Nuclide,Value type,Activity or MDA,Uncertainty,Unit,Data provider,Measurement Comment,Sample Comment,Reference Comment
37352,Germany,4.0,49,1999340,54,0.0,0.0,N,5,15.0,0.0,W,Water,0.0,11/07/99 00:00:00,"239,240Pu",=,0.00016759,6.7e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37353,Germany,5.0,49B,1999341,54,14.0,0.0,N,4,54.0,54.0,W,Water,0.0,11/07/99 00:00:00,"239,240Pu",=,0.0003388,1.016e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37354,Germany,5.0,49C,1999342,54,14.0,0.0,N,5,25.0,0.0,W,Water,0.0,11/07/99 00:00:00,"239,240Pu",=,0.0001921,5.76e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37355,Germany,4.0,75,1999628,53,45.0,0.0,N,5,0.0,0.0,W,Water,0.0,11/13/99 00:00:00,"239,240Pu",=,0.00010476,6.29e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37356,Germany,6.0,80,1999629,53,30.0,0.0,N,4,40.0,0.0,W,Water,0.0,11/13/99 00:00:00,"239,240Pu",=,0.00016137,6.45e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37357,Germany,5.0,53,1999368,54,30.0,0.0,N,5,0.0,0.0,W,Water,0.0,11/08/99 00:00:00,"239,240Pu",=,0.0005252,1.576e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37358,Germany,5.0,81,1999630,54,37.0,0.0,N,5,15.0,0.0,W,Water,0.0,11/13/99 00:00:00,"239,240Pu",=,0.00049096,1.964e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37359,Germany,5.0,82,1999631,55,12.0,0.0,N,5,46.0,30.0,W,Water,0.0,11/13/99 00:00:00,"239,240Pu",=,0.00043064,1.723e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37360,Germany,5.0,53,1999368,54,30.0,0.0,N,5,0.0,0.0,W,Water,0.0,11/08/99 00:00:00,99Tc,=,0.02829,0.00091,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37361,Germany,5.0,81,1999630,54,37.0,0.0,N,5,15.0,0.0,W,Water,0.0,11/13/99 00:00:00,99Tc,=,0.02989,0.00112,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37362,Germany,5.0,82,1999631,55,12.0,0.0,N,5,46.0,30.0,W,Water,0.0,11/13/99 00:00:00,99Tc,=,0.03223,0.00133,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37363,Germany,6.0,54A,1999371,54,30.0,0.0,N,4,20.0,0.0,W,Water,0.0,11/08/99 00:00:00,"239,240Pu",=,0.0007935,3.174e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37364,Germany,6.0,55,1999372,54,45.0,0.0,N,4,13.0,0.0,W,Water,0.0,11/09/99 00:00:00,"239,240Pu",=,0.003922,0.00011766,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37365,Germany,6.0,60,1999373,54,43.0,36.0,N,3,45.0,12.0,W,Water,0.0,11/09/99 00:00:00,"239,240Pu",=,0.014363,0.00086178,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37366,Germany,6.0,63,1999418,54,30.0,0.0,N,3,50.0,0.0,W,Water,0.0,11/10/99 00:00:00,"239,240Pu",=,0.003654,0.00014616,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37367,Germany,6.0,67,1999468,54,24.0,0.0,N,3,34.0,0.0,W,Water,0.0,11/10/99 00:00:00,"239,240Pu",=,0.005351,0.00021404,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37368,Germany,6.0,69,1999602,54,15.0,0.0,N,3,49.0,42.0,W,Water,0.0,11/11/99 00:00:00,"239,240Pu",=,0.001843,7.372e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37369,Germany,6.0,70,1999603,54,15.0,0.0,N,4,10.0,0.0,W,Water,0.0,11/11/99 00:00:00,"239,240Pu",=,0.0008374,2.512e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37370,Germany,6.0,73,1999621,54,0.0,0.0,N,4,0.0,0.0,W,Water,0.0,11/11/99 00:00:00,"239,240Pu",=,0.0005733,2.293e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37371,Germany,6.0,76,1999622,53,45.0,0.0,N,4,20.0,0.0,W,Water,0.0,11/11/99 00:00:00,"239,240Pu",=,0.00021918,1.315e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37372,Germany,6.0,79,1999623,53,30.0,0.0,N,4,0.0,0.0,W,Water,0.0,11/12/99 00:00:00,"239,240Pu",=,0.00022124,8.85e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37373,Germany,6.0,70D,1999624,54,12.0,0.0,N,3,24.0,48.0,W,Water,0.0,11/12/99 00:00:00,"239,240Pu",=,0.003545,0.00010635,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37374,Germany,6.0,70E,1999625,53,59.0,24.0,N,3,18.0,3.0,W,Water,0.0,11/12/99 00:00:00,"239,240Pu",=,0.002121,6.363e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37375,Germany,6.0,78,1999626,53,42.0,12.0,N,3,20.0,24.0,W,Water,0.0,11/12/99 00:00:00,"239,240Pu",=,0.001982,5.946e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37376,Germany,6.0,74,1999627,54,0.0,0.0,N,4,40.0,0.0,W,Water,0.0,11/12/99 00:00:00,"239,240Pu",=,0.00021034,8.41e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37377,Germany,7.0,83,1999632,55,45.0,0.0,N,6,55.0,0.0,W,Water,0.0,11/14/99 00:00:00,"239,240Pu",=,0.000142,7.1e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37378,Germany,7.0,84,1999633,56,10.0,0.0,N,7,0.0,0.0,W,Water,0.0,11/14/99 00:00:00,"239,240Pu",=,0.00017062,8.53e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37379,Germany,7.0,85,1999634,56,40.0,0.0,N,7,0.0,0.0,W,Water,0.0,11/14/99 00:00:00,"239,240Pu",=,0.00017553,8.78e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37380,Germany,7.0,86,1999635,57,12.0,30.0,N,7,0.0,0.0,W,Water,0.0,11/14/99 00:00:00,"239,240Pu",=,0.00015222,7.61e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37381,Germany,7.0,87,1999636,58,5.0,0.0,N,5,53.0,0.0,W,Water,0.0,11/14/99 00:00:00,"239,240Pu",=,0.00010275,6.17e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37382,Germany,7.0,87A,1999648,59,25.0,0.0,N,6,0.0,0.0,W,Water,0.0,11/15/99 00:00:00,"239,240Pu",=,3.343e-05,2.67e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37383,Germany,7.0,88,1999650,59,10.0,0.0,N,5,15.0,0.0,W,Water,0.0,11/15/99 00:00:00,"239,240Pu",=,2.589e-05,1.81e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37384,Germany,7.0,89,1999651,58,45.0,0.0,N,4,55.0,0.0,W,Water,0.0,11/15/99 00:00:00,"239,240Pu",=,7.056e-05,4.23e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37385,Germany,7.0,90,1999652,58,40.0,0.0,N,3,45.0,0.0,W,Water,0.0,11/15/99 00:00:00,"239,240Pu",=,6.412e-05,3.21e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37386,Germany,7.0,91,1999655,58,43.0,0.0,N,3,20.0,0.0,W,Water,0.0,11/15/99 00:00:00,"239,240Pu",=,5.523e-05,3.31e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37387,Germany,7.0,92,1999656,58,42.0,0.0,N,2,59.0,0.0,W,Water,0.0,11/15/99 00:00:00,"239,240Pu",=,5.066e-05,3.55e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37388,Germany,7.0,94,1999657,58,0.0,0.0,N,3,0.0,0.0,W,Water,0.0,11/15/99 00:00:00,"239,240Pu",=,4.371e-05,2.62e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37389,Germany,7.0,95,1999658,57,40.0,0.0,N,1,40.0,0.0,W,Water,0.0,11/15/99 00:00:00,"239,240Pu",=,4.132e-05,2.48e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37390,Germany,7.0,93,1999661,58,20.0,0.0,N,0,50.0,0.0,W,Water,0.0,11/16/99 00:00:00,"239,240Pu",=,3.229e-05,3.23e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37391,Germany,7.0,83,1999632,55,45.0,0.0,N,6,55.0,0.0,W,Water,0.0,11/14/99 00:00:00,99Tc,=,0.0081,0.00038,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37392,Germany,7.0,84,1999633,56,10.0,0.0,N,7,0.0,0.0,W,Water,0.0,11/14/99 00:00:00,99Tc,=,0.01339,0.00053,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37393,Germany,7.0,85,1999634,56,40.0,0.0,N,7,0.0,0.0,W,Water,0.0,11/14/99 00:00:00,99Tc,=,0.01491,0.00077,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37394,Germany,7.0,86,1999635,57,12.0,30.0,N,7,0.0,0.0,W,Water,0.0,11/14/99 00:00:00,99Tc,=,0.01385,0.00054,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37395,Germany,7.0,87,1999636,58,5.0,0.0,N,5,53.0,0.0,W,Water,0.0,11/14/99 00:00:00,99Tc,=,0.00958,0.00044,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37396,Germany,7.0,87A,1999648,59,25.0,0.0,N,6,0.0,0.0,W,Water,0.0,11/15/99 00:00:00,99Tc,=,0.00067,0.00012,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37397,Germany,7.0,88,1999650,59,10.0,0.0,N,5,15.0,0.0,W,Water,0.0,11/15/99 00:00:00,99Tc,=,0.00147,0.00013,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37398,Germany,7.0,89,1999651,58,45.0,0.0,N,4,55.0,0.0,W,Water,0.0,11/15/99 00:00:00,99Tc,=,0.00625,0.00026,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37399,Germany,7.0,90,1999652,58,40.0,0.0,N,3,45.0,0.0,W,Water,0.0,11/15/99 00:00:00,99Tc,=,0.0057,0.00028,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37400,Germany,7.0,91,1999655,58,43.0,0.0,N,3,20.0,0.0,W,Water,0.0,11/15/99 00:00:00,99Tc,=,0.00394,0.00018,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37401,Germany,7.0,92,1999656,58,42.0,0.0,N,2,59.0,0.0,W,Water,0.0,11/15/99 00:00:00,99Tc,=,0.00411,0.0002,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37402,Germany,7.0,94,1999657,58,0.0,0.0,N,3,0.0,0.0,W,Water,0.0,11/15/99 00:00:00,99Tc,=,0.00303,0.00014,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37403,Germany,7.0,95,1999658,57,40.0,0.0,N,1,40.0,0.0,W,Water,0.0,11/15/99 00:00:00,99Tc,=,0.00227,0.00014,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37404,Germany,7.0,93,1999661,58,20.0,0.0,N,0,50.0,0.0,W,Water,0.0,11/16/99 00:00:00,99Tc,=,0.00162,7e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37405,Germany,8.0,34,1999322,53,0.0,0.0,N,4,0.0,0.0,E,Water,0.0,10/30/99 00:00:00,137Cs,=,0.00298,0.000179396,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37406,Germany,8.0,35,1999323,52,30.0,18.0,N,3,29.0,36.0,E,Water,0.0,10/31/99 00:00:00,137Cs,=,0.00375,0.0003015,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37407,Germany,8.0,107,1999673,52,30.0,0.0,N,4,0.0,0.0,E,Water,0.0,11/18/99 00:00:00,137Cs,=,0.003351,0.0001839699,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37408,Germany,8.0,108,1999674,53,0.0,0.0,N,4,30.0,0.0,E,Water,0.0,11/19/99 00:00:00,137Cs,=,0.0030855,0.0001018215,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37409,Germany,8.0,34,1999322,53,0.0,0.0,N,4,0.0,0.0,E,Water,0.0,10/30/99 00:00:00,"239,240Pu",=,6.31e-06,8.8e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37410,Germany,8.0,35,1999323,52,30.0,18.0,N,3,29.0,36.0,E,Water,0.0,10/31/99 00:00:00,"239,240Pu",=,9.09e-06,1e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37411,Germany,8.0,107,1999673,52,30.0,0.0,N,4,0.0,0.0,E,Water,0.0,11/18/99 00:00:00,"239,240Pu",=,1.209e-05,1.33e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37412,Germany,8.0,108,1999674,53,0.0,0.0,N,4,30.0,0.0,E,Water,0.0,11/19/99 00:00:00,"239,240Pu",=,1e-05,1.1e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37413,Germany,8.0,35,1999323,52,30.0,18.0,N,3,29.0,36.0,E,Water,0.0,10/31/99 00:00:00,99Tc,=,0.00017,0.0001,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37414,Germany,9.0,Borkumriff,1999001,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,01/12/99 00:00:00,137Cs,=,0.0032,0.0001536,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37415,Germany,10.0,12,1999006,55,0.0,0.0,N,6,0.0,0.0,E,Water,0.0,03/13/99 00:00:00,137Cs,=,0.008368,0.0002953904,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37416,Germany,10.0,16,1999010,54,30.0,0.0,N,6,0.0,0.0,E,Water,0.0,03/14/99 00:00:00,137Cs,=,0.0097202,0.00048795404,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37417,Germany,9.0,20,1999011,54,0.0,0.0,N,6,15.0,0.0,E,Water,0.0,03/14/99 00:00:00,137Cs,=,0.003889,0.0002111727,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37418,Germany,9.0,22,1999012,53,40.0,30.0,N,6,25.0,0.0,E,Water,0.0,03/14/99 00:00:00,137Cs,=,0.003,0.000102,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37419,Germany,9.0,23,1999014,54,0.0,0.0,N,7,0.0,0.0,E,Water,0.0,03/15/99 00:00:00,137Cs,=,0.003089,0.0001708217,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37420,Germany,9.0,1,1999015,53,59.0,24.0,N,8,26.0,42.0,E,Water,0.0,03/15/99 00:00:00,137Cs,=,0.0026,0.0001508,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37421,Germany,9.0,1A,1999016,54,2.0,36.0,N,8,12.0,30.0,E,Water,0.0,03/15/99 00:00:00,137Cs,=,0.00345,0.00020355,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37422,Germany,9.0,6,1999018,54,30.0,0.0,N,8,10.0,0.0,E,Water,0.0,03/16/99 00:00:00,137Cs,=,0.0029669,0.00016110267,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37423,Germany,9.0,7,1999019,55,0.0,0.0,N,8,15.0,0.0,E,Water,0.0,03/16/99 00:00:00,137Cs,=,0.003169,0.0001879217,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37424,Germany,9.0,8,1999021,55,0.0,0.0,N,8,0.0,0.0,E,Water,0.0,03/17/99 00:00:00,137Cs,=,0.0036254,0.00024543958,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37425,Germany,9.0,11,1999022,55,0.0,0.0,N,6,55.0,0.0,E,Water,0.0,03/17/99 00:00:00,137Cs,=,0.005634,0.0002428254,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37426,Germany,9.0,18,1999023,54,30.0,0.0,N,7,0.0,0.0,E,Water,0.0,03/17/99 00:00:00,137Cs,=,0.0077268,0.00038093124,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37427,Germany,9.0,25,1999024,54,0.0,0.0,N,8,0.0,0.0,E,Water,0.0,03/18/99 00:00:00,137Cs,=,0.0035476,0.00015680392,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37428,Germany,9.0,Borkumriff,1999027,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,04/02/99 00:00:00,137Cs,=,0.0032,0.0001568,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37429,Germany,9.0,ELBE1,1999032,54,0.0,4.0,N,8,6.0,0.0,E,Water,0.0,05/03/99 00:00:00,137Cs,=,0.00354,0.000198594,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37430,Germany,9.0,ELBE1,1999033,54,0.0,4.0,N,8,6.0,0.0,E,Water,0.0,05/30/99 00:00:00,137Cs,=,0.0034,0.0001802,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37431,Germany,9.0,ELBE1,1999253,54,0.0,4.0,N,8,6.0,0.0,E,Water,0.0,07/26/99 00:00:00,137Cs,=,0.0035,0.0002205,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37432,Germany,9.0,Borkumriff,1999258,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,08/23/99 00:00:00,137Cs,=,0.0037,0.0001887,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37433,Germany,9.0,ELBE1,1999259,54,0.0,4.0,N,8,6.0,0.0,E,Water,0.0,09/03/99 00:00:00,137Cs,=,0.0039,0.00019578,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37434,Germany,9.0,Borkumriff,1999260,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,09/18/99 00:00:00,137Cs,=,0.0033,0.00027786,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37435,Germany,9.0,Borkumriff,1999677,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,10/18/99 00:00:00,137Cs,=,0.003,0.000174,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37436,Germany,9.0,30,1999305,54,0.0,0.0,N,8,0.0,0.0,E,Water,0.0,10/28/99 00:00:00,137Cs,=,0.0034,0.0002754,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37437,Germany,9.0,6,1999306,54,30.0,0.0,N,8,0.0,0.0,E,Water,0.0,10/28/99 00:00:00,137Cs,=,0.0038785,0.0001566914,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37438,Germany,9.0,9,1999307,55,0.0,0.0,N,7,49.0,54.0,E,Water,0.0,10/29/99 00:00:00,137Cs,=,0.003602,0.0002456564,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37439,Germany,9.0,10,1999308,55,0.0,0.0,N,7,0.0,0.0,E,Water,0.0,10/29/99 00:00:00,137Cs,=,0.0063799,0.00034642857,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37440,Germany,10.0,13,1999311,55,0.0,0.0,N,6,0.0,0.0,E,Water,0.0,10/29/99 00:00:00,137Cs,=,0.008083,0.00058949319,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37441,Germany,10.0,15,1999312,54,30.0,0.0,N,6,0.0,0.0,E,Water,0.0,10/29/99 00:00:00,137Cs,=,0.008215,0.0003378008,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37442,Germany,9.0,17,1999313,54,30.0,0.0,N,7,0.0,0.0,E,Water,0.0,10/29/99 00:00:00,137Cs,=,0.006676,0.00024046952,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37443,Germany,9.0,26,1999318,54,0.0,0.0,N,7,0.0,0.0,E,Water,0.0,10/30/99 00:00:00,137Cs,=,0.00399,0.00019152,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37444,Germany,10.0,31,1999319,54,0.0,0.0,N,6,0.0,0.0,E,Water,0.0,10/30/99 00:00:00,137Cs,=,0.00385,0.00028875,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37445,Germany,9.0,ELBE1,1999683,54,0.0,4.0,N,8,6.0,0.0,E,Water,0.0,11/01/99 00:00:00,137Cs,=,0.00365,0.000275575,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37446,Germany,10.0,110,1999676,53,39.0,42.0,N,6,0.0,0.0,E,Water,0.0,11/19/99 00:00:00,137Cs,=,0.003738,0.0001446606,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37447,Germany,9.0,Borkumriff,1999684,53,48.0,0.0,N,6,22.0,0.0,E,Water,0.0,11/21/99 00:00:00,137Cs,=,0.0029,0.0001711,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37448,Germany,9.0,30,1999305,54,0.0,0.0,N,8,0.0,0.0,E,Water,0.0,10/28/99 00:00:00,"239,240Pu",=,1.168e-05,1.17e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37449,Germany,9.0,6,1999306,54,30.0,0.0,N,8,0.0,0.0,E,Water,0.0,10/28/99 00:00:00,"239,240Pu",=,2.197e-05,1.54e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37450,Germany,9.0,9,1999307,55,0.0,0.0,N,7,49.0,54.0,E,Water,0.0,10/29/99 00:00:00,"239,240Pu",=,4.219999999999999e-06,5.9e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37451,Germany,9.0,10,1999308,55,0.0,0.0,N,7,0.0,0.0,E,Water,0.0,10/29/99 00:00:00,"239,240Pu",=,4.7e-06,5.2e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37452,Germany,10.0,13,1999311,55,0.0,0.0,N,6,0.0,0.0,E,Water,0.0,10/29/99 00:00:00,"239,240Pu",=,8.269999999999999e-06,8.3e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37453,Germany,10.0,15,1999312,54,30.0,0.0,N,6,0.0,0.0,E,Water,0.0,10/29/99 00:00:00,"239,240Pu",=,8.42e-06,9.3e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37454,Germany,9.0,17,1999313,54,30.0,0.0,N,7,0.0,0.0,E,Water,0.0,10/29/99 00:00:00,"239,240Pu",=,6.730000000000001e-06,1.21e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37455,Germany,9.0,26,1999318,54,0.0,0.0,N,7,0.0,0.0,E,Water,0.0,10/30/99 00:00:00,"239,240Pu",=,6.85e-06,9.6e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37456,Germany,10.0,31,1999319,54,0.0,0.0,N,6,0.0,0.0,E,Water,0.0,10/30/99 00:00:00,"239,240Pu",=,8.2e-06,9.8e-07,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37457,Germany,10.0,110,1999676,53,39.0,42.0,N,6,0.0,0.0,E,Water,0.0,11/19/99 00:00:00,"239,240Pu",=,1.985e-05,1.99e-06,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37458,Germany,10.0,12,1999006,55,0.0,0.0,N,6,0.0,0.0,E,Water,0.0,03/13/99 00:00:00,3H,=,0.619,0.008,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37459,Germany,10.0,16,1999010,54,30.0,0.0,N,6,0.0,0.0,E,Water,0.0,03/14/99 00:00:00,3H,=,0.639,0.014,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37460,Germany,9.0,20,1999011,54,0.0,0.0,N,6,15.0,0.0,E,Water,0.0,03/14/99 00:00:00,3H,=,2.839,0.024,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37461,Germany,9.0,23,1999014,54,0.0,0.0,N,7,0.0,0.0,E,Water,0.0,03/15/99 00:00:00,3H,=,3.776,0.025,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37462,Germany,9.0,6,1999018,54,30.0,0.0,N,8,10.0,0.0,E,Water,0.0,03/16/99 00:00:00,3H,=,4.489,0.021,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37463,Germany,9.0,8,1999021,55,0.0,0.0,N,8,0.0,0.0,E,Water,0.0,03/17/99 00:00:00,3H,=,4.28,0.029,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37464,Germany,9.0,11,1999022,55,0.0,0.0,N,6,55.0,0.0,E,Water,0.0,03/17/99 00:00:00,3H,=,1.372,0.02,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37465,Germany,9.0,18,1999023,54,30.0,0.0,N,7,0.0,0.0,E,Water,0.0,03/17/99 00:00:00,3H,=,1.259,0.017,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37466,Germany,9.0,25,1999024,54,0.0,0.0,N,8,0.0,0.0,E,Water,0.0,03/18/99 00:00:00,3H,=,4.364,0.032,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37467,Germany,9.0,30,1999305,54,0.0,0.0,N,8,0.0,0.0,E,Water,0.0,10/28/99 00:00:00,99Tc,=,0.00104,8e-05,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37468,Germany,9.0,6,1999306,54,30.0,0.0,N,8,0.0,0.0,E,Water,0.0,10/28/99 00:00:00,99Tc,=,0.00062,0.00014,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37469,Germany,9.0,9,1999307,55,0.0,0.0,N,7,49.0,54.0,E,Water,0.0,10/29/99 00:00:00,99Tc,=,0.00045,0.00011,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37470,Germany,10.0,13,1999311,55,0.0,0.0,N,6,0.0,0.0,E,Water,0.0,10/29/99 00:00:00,99Tc,=,0.00683,0.00022,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37471,Germany,9.0,17,1999313,54,30.0,0.0,N,7,0.0,0.0,E,Water,0.0,10/29/99 00:00:00,99Tc,=,0.00292,0.00018,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
37472,Germany,9.0,26,1999318,54,0.0,0.0,N,7,0.0,0.0,E,Water,0.0,10/30/99 00:00:00,99Tc,=,0.0003,0.00015,Bq/l,"Federal Maritime and Hydrographic Agency, Hamburg",,,
